Date,Forecast
2024-07-24 00:00:00,61620.03441730634
2024-07-25 00:00:00,61877.64376253555
2024-07-26 00:00:00,61880.79695665505
2024-07-27 00:00:00,61927.640596096164
2024-07-28 00:00:00,61799.8517645273
2024-07-29 00:00:00,61730.607992370074
2024-07-30 00:00:00,61621.71287683671
2024-07-31 00:00:00,61221.673216387746
2024-08-01 00:00:00,61479.28256161688
2024-08-02 00:00:00,61482.43575475626
2024-08-03 00:00:00,61529.27939334141
2024-08-04 00:00:00,61401.490560791615
2024-08-05 00:00:00,61332.24678765397
2024-08-06 00:00:00,61223.351671138975
2024-08-07 00:00:00,60823.31200970977
2024-08-08 00:00:00,61080.92135395858
2024-08-09 00:00:00,61084.074547097414
2024-08-10 00:00:00,61130.918185682596
2024-08-11 00:00:00,61003.129353008175
2024-08-12 00:00:00,60933.88557992089
