Date,Forecast
2024-07-25 00:00:00,61987.33897272613
2024-07-26 00:00:00,61994.86879537577
2024-07-27 00:00:00,62050.82044811047
2024-07-28 00:00:00,61925.489790473046
2024-07-29 00:00:00,61862.943098716074
2024-07-30 00:00:00,61755.67909396221
2024-07-31 00:00:00,61360.329323565675
2024-08-01 00:00:00,61617.038331804855
2024-08-02 00:00:00,61624.56815455377
2024-08-03 00:00:00,61680.51980751379
2024-08-04 00:00:00,61555.18914997489
2024-08-05 00:00:00,61492.6424583169
2024-08-06 00:00:00,61385.37845366082
2024-08-07 00:00:00,60990.02868336346
2024-08-08 00:00:00,61246.73769170174
2024-08-09 00:00:00,61254.26751445014
2024-08-10 00:00:00,61310.2191674102
2024-08-11 00:00:00,61184.88850974475
2024-08-12 00:00:00,61122.3418180317
